run_id,round,model,model_short,seed,num_agents,num_rounds,num_liars,liar_share,stag_success_threshold,order_ablation,adversary_ablation,heterogeneity_ablation,original_stag_count,public_stag_count,honest_original_stag_rate,liar_original_stag_rate,public_success,honest_realized_payoff,honest_truthful_payoff,intended_success,shared_success,flip_induced_loss,flip_induced_rescue,shared_failure,honest_mechanical_payoff_gap
stag_hunt_simulation_med_20260223_172355_83707093_69b590fe83ea,2,openai/gpt-5-mini,gpt-5-mini,1362,3,2,2,0.6666666666666666,2,a1,base,h1,3,1,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_med_20260223_172355_83707093_69eb2e419168,1,openai/kimi-k2.5,kimi-k2.5,1399,5,4,3,0.6,1,a1,base,h1,5,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_69eb2e419168,2,openai/kimi-k2.5,kimi-k2.5,1399,5,4,3,0.6,1,a1,base,h1,4,3,1.0,0.6666666666666666,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_69eb2e419168,3,openai/kimi-k2.5,kimi-k2.5,1399,5,4,3,0.6,1,a1,base,h1,4,3,1.0,0.6666666666666666,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_69eb2e419168,4,openai/kimi-k2.5,kimi-k2.5,1399,5,4,3,0.6,1,a1,base,h1,0,3,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_6a1dbd272325,1,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1357,3,4,1,0.3333333333333333,3,a1,base,h1,3,2,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_med_20260223_172355_83707093_6a1dbd272325,2,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1357,3,4,1,0.3333333333333333,3,a1,base,h1,3,2,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_med_20260223_172355_83707093_6a1dbd272325,3,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1357,3,4,1,0.3333333333333333,3,a1,base,h1,0,1,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_6a1dbd272325,4,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1357,3,4,1,0.3333333333333333,3,a1,base,h1,0,1,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_6a46cdd264ea,1,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1350,3,1,1,0.3333333333333333,2,a1,base,h1,3,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_6b56375483c2,1,openai/kimi-k2.5,kimi-k2.5,1346,2,2,1,0.5,2,a1,base,h1,2,1,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_med_20260223_172355_83707093_6b56375483c2,2,openai/kimi-k2.5,kimi-k2.5,1346,2,2,1,0.5,2,a1,base,h1,2,1,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_med_20260223_172355_83707093_6b642e77cd5f,1,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1422,2,1,1,0.5,2,a1,base,h1,1,0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_6d5016e236d0,1,cerebras/llama-3.1-8b,llama-3.1-8b,1507,3,1,1,0.3333333333333333,3,a1,base,h1,2,3,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0
stag_hunt_simulation_med_20260223_172355_83707093_6d993e30a14e,1,openai/gpt-5-mini,gpt-5-mini,1364,3,4,2,0.6666666666666666,1,a1,base,h1,3,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_6d993e30a14e,2,openai/gpt-5-mini,gpt-5-mini,1364,3,4,2,0.6666666666666666,1,a1,base,h1,3,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_6d993e30a14e,3,openai/gpt-5-mini,gpt-5-mini,1364,3,4,2,0.6666666666666666,1,a1,base,h1,3,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_6d993e30a14e,4,openai/gpt-5-mini,gpt-5-mini,1364,3,4,2,0.6666666666666666,1,a1,base,h1,3,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_6da5676f67a5,1,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1386,5,2,2,0.4,4,a1,base,h1,5,3,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_med_20260223_172355_83707093_6da5676f67a5,2,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1386,5,2,2,0.4,4,a1,base,h1,5,3,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_med_20260223_172355_83707093_6e603fea3de3,1,openai/kimi-k2.5,kimi-k2.5,1397,5,2,3,0.6,3,a1,base,h1,3,2,0.5,0.6666666666666666,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0
stag_hunt_simulation_med_20260223_172355_83707093_6e603fea3de3,2,openai/kimi-k2.5,kimi-k2.5,1397,5,2,3,0.6,3,a1,base,h1,5,2,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_med_20260223_172355_83707093_6e9714078291,1,openai/kimi-k2.5,kimi-k2.5,1382,5,1,2,0.4,4,a1,base,h1,4,2,0.6666666666666666,1.0,0.0,0.6666666666666666,3.3333333333333335,1.0,0.0,1.0,0.0,0.0,2.666666666666667
stag_hunt_simulation_med_20260223_172355_83707093_6e984979bd40,1,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1348,2,4,1,0.5,2,a1,base,h1,2,1,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_med_20260223_172355_83707093_6e984979bd40,2,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1348,2,4,1,0.5,2,a1,base,h1,0,1,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_6e984979bd40,3,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1348,2,4,1,0.5,2,a1,base,h1,2,1,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_med_20260223_172355_83707093_6e984979bd40,4,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1348,2,4,1,0.5,2,a1,base,h1,0,1,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_6f7cdb1d2de9,1,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1440,3,2,2,0.6666666666666666,2,a1,base,h1,3,1,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_med_20260223_172355_83707093_6f7cdb1d2de9,2,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1440,3,2,2,0.6666666666666666,2,a1,base,h1,2,2,1.0,0.5,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_6fa269b19b21,1,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1447,5,1,1,0.2,3,a1,base,h1,5,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_70d8c23ed841,1,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1477,5,4,3,0.6,1,a1,base,h1,5,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_70d8c23ed841,2,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1477,5,4,3,0.6,1,a1,base,h1,5,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_70d8c23ed841,3,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1477,5,4,3,0.6,1,a1,base,h1,5,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_70d8c23ed841,4,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1477,5,4,3,0.6,1,a1,base,h1,5,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7156c3a817dd,1,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1398,5,2,3,0.6,4,a1,base,h1,3,2,0.5,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7156c3a817dd,2,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1398,5,2,3,0.6,4,a1,base,h1,2,3,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_72d38e130571,1,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1368,5,1,1,0.2,2,a1,base,h1,5,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_74279ab025bd,1,openai/kimi-k2.5,kimi-k2.5,1367,5,1,1,0.2,1,a1,base,h1,5,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_742b5f68f1e0,1,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1383,5,2,2,0.4,1,a1,base,h1,5,3,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_742b5f68f1e0,2,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1383,5,2,2,0.4,1,a1,base,h1,5,3,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_744f33d836cd,1,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1417,2,2,0,0.0,1,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_744f33d836cd,2,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1417,2,2,0,0.0,1,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_74c3ebace1c6,1,openai/kimi-k2.5,kimi-k2.5,1394,5,1,3,0.6,4,a1,base,h1,5,2,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_med_20260223_172355_83707093_74dd6e95f681,1,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1358,3,1,2,0.6666666666666666,1,a1,base,h1,3,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_750d07320ee5,1,openai/kimi-k2.5,kimi-k2.5,1388,5,4,2,0.4,2,a1,base,h1,5,3,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_750d07320ee5,2,openai/kimi-k2.5,kimi-k2.5,1388,5,4,2,0.4,2,a1,base,h1,5,3,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_750d07320ee5,3,openai/kimi-k2.5,kimi-k2.5,1388,5,4,2,0.4,2,a1,base,h1,4,4,1.0,0.5,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_750d07320ee5,4,openai/kimi-k2.5,kimi-k2.5,1388,5,4,2,0.4,2,a1,base,h1,5,3,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_752aaa179389,1,cerebras/llama-3.1-8b,llama-3.1-8b,1545,5,4,2,0.4,3,a1,base,h1,3,3,0.6666666666666666,0.5,1.0,3.3333333333333335,3.3333333333333335,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_752aaa179389,2,cerebras/llama-3.1-8b,llama-3.1-8b,1545,5,4,2,0.4,3,a1,base,h1,5,3,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_752aaa179389,3,cerebras/llama-3.1-8b,llama-3.1-8b,1545,5,4,2,0.4,3,a1,base,h1,4,4,1.0,0.5,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_752aaa179389,4,cerebras/llama-3.1-8b,llama-3.1-8b,1545,5,4,2,0.4,3,a1,base,h1,3,1,0.3333333333333333,1.0,0.0,1.3333333333333333,2.6666666666666665,1.0,0.0,1.0,0.0,0.0,1.3333333333333333
stag_hunt_simulation_med_20260223_172355_83707093_75f4b37f3f8e,1,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1418,2,2,0,0.0,2,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_75f4b37f3f8e,2,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1418,2,2,0,0.0,2,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_75f6c22d1b35,1,openai/kimi-k2.5,kimi-k2.5,1358,3,1,2,0.6666666666666666,1,a1,base,h1,3,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_769bd9424ecc,1,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1432,3,2,1,0.3333333333333333,3,a1,base,h1,2,1,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_769bd9424ecc,2,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1432,3,2,1,0.3333333333333333,3,a1,base,h1,0,1,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_76d6486157d4,1,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1430,3,2,1,0.3333333333333333,1,a1,base,h1,3,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_76d6486157d4,2,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1430,3,2,1,0.3333333333333333,1,a1,base,h1,3,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_76ddebd73cbc,1,openai/gpt-5-mini,gpt-5-mini,1341,2,4,0,0.0,1,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_76ddebd73cbc,2,openai/gpt-5-mini,gpt-5-mini,1341,2,4,0,0.0,1,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_76ddebd73cbc,3,openai/gpt-5-mini,gpt-5-mini,1341,2,4,0,0.0,1,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_76ddebd73cbc,4,openai/gpt-5-mini,gpt-5-mini,1341,2,4,0,0.0,1,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_76f21526642b,1,openai/kimi-k2.5,kimi-k2.5,1343,2,1,1,0.5,1,a1,base,h1,2,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7703b4553eb9,1,openai/kimi-k2.5,kimi-k2.5,1347,2,4,1,0.5,1,a1,base,h1,2,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7703b4553eb9,2,openai/kimi-k2.5,kimi-k2.5,1347,2,4,1,0.5,1,a1,base,h1,2,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7703b4553eb9,3,openai/kimi-k2.5,kimi-k2.5,1347,2,4,1,0.5,1,a1,base,h1,2,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7703b4553eb9,4,openai/kimi-k2.5,kimi-k2.5,1347,2,4,1,0.5,1,a1,base,h1,2,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_77aa4326fccc,1,openai/gpt-5-mini,gpt-5-mini,1368,5,1,1,0.2,2,a1,base,h1,5,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_77b925f92896,1,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1438,3,1,2,0.6666666666666666,3,a1,base,h1,2,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_780548a493d6,1,openai/kimi-k2.5,kimi-k2.5,1365,3,4,2,0.6666666666666666,2,a1,base,h1,3,1,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_med_20260223_172355_83707093_780548a493d6,2,openai/kimi-k2.5,kimi-k2.5,1365,3,4,2,0.6666666666666666,2,a1,base,h1,2,2,1.0,0.5,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_780548a493d6,3,openai/kimi-k2.5,kimi-k2.5,1365,3,4,2,0.6666666666666666,2,a1,base,h1,2,2,1.0,0.5,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_780548a493d6,4,openai/kimi-k2.5,kimi-k2.5,1365,3,4,2,0.6666666666666666,2,a1,base,h1,0,2,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_783ab53f5212,1,openai/kimi-k2.5,kimi-k2.5,1361,3,2,2,0.6666666666666666,1,a1,base,h1,3,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_783ab53f5212,2,openai/kimi-k2.5,kimi-k2.5,1361,3,2,2,0.6666666666666666,1,a1,base,h1,3,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_78834a9e0305,1,cerebras/llama-3.1-8b,llama-3.1-8b,1557,5,4,3,0.6,3,a1,base,h1,2,1,0.0,0.6666666666666666,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_78834a9e0305,2,cerebras/llama-3.1-8b,llama-3.1-8b,1557,5,4,3,0.6,3,a1,base,h1,2,1,0.0,0.6666666666666666,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_78834a9e0305,3,cerebras/llama-3.1-8b,llama-3.1-8b,1557,5,4,3,0.6,3,a1,base,h1,4,3,1.0,0.6666666666666666,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_78834a9e0305,4,cerebras/llama-3.1-8b,llama-3.1-8b,1557,5,4,3,0.6,3,a1,base,h1,3,2,0.5,0.6666666666666666,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0
stag_hunt_simulation_med_20260223_172355_83707093_79b9e54aa467,1,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1483,5,1,4,0.8,3,a1,base,h1,4,2,1.0,0.75,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_med_20260223_172355_83707093_79bf47129795,1,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1416,2,1,0,0.0,2,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_79df0084f3a9,1,cerebras/llama-3.1-8b,llama-3.1-8b,1506,3,1,1,0.3333333333333333,2,a1,base,h1,3,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7a5e25e0a2f9,1,cerebras/llama-3.1-8b,llama-3.1-8b,1548,5,1,3,0.6,2,a1,base,h1,3,4,1.0,0.3333333333333333,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7ac36ec59bf8,1,openai/gpt-5-mini,gpt-5-mini,1401,5,4,3,0.6,3,a1,base,h1,2,1,0.0,0.6666666666666666,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7ac36ec59bf8,2,openai/gpt-5-mini,gpt-5-mini,1401,5,4,3,0.6,3,a1,base,h1,4,3,1.0,0.6666666666666666,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7ac36ec59bf8,3,openai/gpt-5-mini,gpt-5-mini,1401,5,4,3,0.6,3,a1,base,h1,2,1,0.0,0.6666666666666666,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7ac36ec59bf8,4,openai/gpt-5-mini,gpt-5-mini,1401,5,4,3,0.6,3,a1,base,h1,4,3,1.0,0.6666666666666666,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7b8519485422,1,cerebras/llama-3.1-8b,llama-3.1-8b,1558,5,4,3,0.6,4,a1,base,h1,3,2,0.5,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7b8519485422,2,cerebras/llama-3.1-8b,llama-3.1-8b,1558,5,4,3,0.6,4,a1,base,h1,3,2,0.5,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7b8519485422,3,cerebras/llama-3.1-8b,llama-3.1-8b,1558,5,4,3,0.6,4,a1,base,h1,4,1,0.5,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0
stag_hunt_simulation_med_20260223_172355_83707093_7b8519485422,4,cerebras/llama-3.1-8b,llama-3.1-8b,1558,5,4,3,0.6,4,a1,base,h1,1,2,0.0,0.3333333333333333,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7baab8242b34,1,openai/kimi-k2.5,kimi-k2.5,1359,3,1,2,0.6666666666666666,2,a1,base,h1,2,2,1.0,0.5,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7c2fce751edb,1,cerebras/llama-3.1-8b,llama-3.1-8b,1503,2,4,1,0.5,1,a1,base,h1,1,0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7c2fce751edb,2,cerebras/llama-3.1-8b,llama-3.1-8b,1503,2,4,1,0.5,1,a1,base,h1,2,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7c2fce751edb,3,cerebras/llama-3.1-8b,llama-3.1-8b,1503,2,4,1,0.5,1,a1,base,h1,2,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7c2fce751edb,4,cerebras/llama-3.1-8b,llama-3.1-8b,1503,2,4,1,0.5,1,a1,base,h1,1,2,1.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7c82cf9a46bf,1,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1369,5,1,1,0.2,3,a1,base,h1,5,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7c9be8a1e363,1,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1410,5,2,4,0.8,4,a1,base,h1,2,2,0.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7c9be8a1e363,2,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1410,5,2,4,0.8,4,a1,base,h1,2,2,0.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7db3747fb844,1,openai/gpt-5-mini,gpt-5-mini,1340,2,2,0,0.0,2,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_7db3747fb844,2,openai/gpt-5-mini,gpt-5-mini,1340,2,2,0,0.0,2,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
